id,client_id,product_id,quantity,date
18241,78462,146,1,2020-07-09
18242,71012,22,3,2020-07-09
18243,42349,89,1,2020-07-09
18244,75423,118,1,2020-07-09
18245,77002,180,2,2020-07-09
18246,76758,44,2,2020-07-10
18247,24396,159,1,2020-07-10
18248,2336,9,3,2020-07-10
18249,70113,50,4,2020-07-10
18250,501,119,3,2020-07-10
18251,92212,61,1,2020-07-10
18252,8084,19,4,2020-07-10
18253,81257,52,3,2020-07-10
18254,5544,55,2,2020-07-10
18255,68813,25,1,2020-07-10
18256,52238,69,4,2020-07-10
18257,96172,75,3,2020-07-10
18258,89717,141,1,2020-07-10
18259,6614,162,1,2020-07-10
18260,66864,72,2,2020-07-10
18261,40541,25,3,2020-07-10
18262,76203,91,1,2020-07-10
18263,26256,75,1,2020-07-10
18264,85667,64,3,2020-07-10
18265,22069,82,4,2020-07-10
18266,49058,138,3,2020-07-11
18267,18947,97,3,2020-07-11
18268,20548,100,3,2020-07-11
18269,85238,17,1,2020-07-11
18270,5770,5,3,2020-07-11
18271,24884,67,1,2020-07-11
18272,61341,101,1,2020-07-11
18273,79200,138,3,2020-07-11
18274,35163,155,2,2020-07-11
18275,88389,184,2,2020-07-11
18276,85925,135,2,2020-07-11
18277,33435,113,1,2020-07-11
18278,22103,29,1,2020-07-11
18279,21537,49,4,2020-07-11
18280,77892,167,2,2020-07-11
18281,67771,198,3,2020-07-11
18282,50389,9,4,2020-07-11
18283,50776,200,4,2020-07-11
18284,31148,189,1,2020-07-11
18285,50527,78,3,2020-07-11
18286,23660,182,1,2020-07-12
18287,82097,137,2,2020-07-12
18288,23089,60,2,2020-07-12
18289,68465,52,3,2020-07-12
18290,59999,121,4,2020-07-12
18291,40383,75,3,2020-07-12
18292,28185,11,1,2020-07-12
18293,20100,104,1,2020-07-12
18294,69811,163,4,2020-07-12
18295,90507,75,1,2020-07-12
18296,91281,36,1,2020-07-12
18297,37740,183,3,2020-07-12
18298,8390,131,2,2020-07-12
18299,17353,109,3,2020-07-12
18300,21149,83,3,2020-07-12
18301,31829,200,4,2020-07-12
18302,68041,181,4,2020-07-12
18303,56796,28,4,2020-07-12
18304,58621,53,2,2020-07-12
18305,94280,54,3,2020-07-12
18306,94431,181,3,2020-07-13
18307,96532,65,1,2020-07-13
18308,57115,53,3,2020-07-13
18309,40712,40,4,2020-07-13
18310,17749,41,4,2020-07-13
18311,88637,166,3,2020-07-13
18312,33692,75,3,2020-07-13
18313,88518,29,3,2020-07-13
18314,65283,159,3,2020-07-13
18315,98245,189,1,2020-07-13
18316,60361,40,4,2020-07-13
18317,10247,130,1,2020-07-13
18318,59396,48,4,2020-07-13
18319,32487,1,4,2020-07-13
18320,30341,59,2,2020-07-13
18321,84875,160,4,2020-07-13
18322,50301,88,4,2020-07-13
18323,3087,2,3,2020-07-13
18324,91072,59,3,2020-07-13
18325,14861,131,1,2020-07-13
18326,17014,49,2,2020-07-14
18327,7408,76,4,2020-07-14
18328,33543,34,4,2020-07-14
18329,24936,62,3,2020-07-14
18330,49080,34,1,2020-07-14
18331,34112,23,1,2020-07-14
18332,56551,19,3,2020-07-14
18333,75698,180,3,2020-07-14
18334,89118,60,4,2020-07-14
18335,97814,127,2,2020-07-14
18336,86937,96,1,2020-07-14
18337,76956,156,1,2020-07-14
18338,40566,90,3,2020-07-14
18339,19284,49,3,2020-07-14
18340,66471,45,1,2020-07-14
18341,86917,76,2,2020-07-14
18342,79553,107,4,2020-07-14
18343,38234,60,4,2020-07-14
18344,22696,184,1,2020-07-14
18345,90489,132,2,2020-07-15
18346,42735,146,4,2020-07-15
18347,81258,157,4,2020-07-15
18348,1506,120,2,2020-07-15
18349,5364,167,2,2020-07-15
18350,48709,55,1,2020-07-15
18351,43615,186,3,2020-07-15
18352,1011,175,3,2020-07-15
18353,19862,31,4,2020-07-15
18354,24126,115,1,2020-07-15
18355,9370,156,2,2020-07-15
18356,69394,155,1,2020-07-15
18357,26672,30,3,2020-07-15
18358,75401,49,2,2020-07-15
18359,64513,170,1,2020-07-15
18360,98027,75,4,2020-07-15
18361,75657,68,1,2020-07-15
18362,85760,100,1,2020-07-15
18363,97687,129,2,2020-07-15
18364,44139,172,2,2020-07-15
18365,53421,103,4,2020-07-16
18366,68090,165,4,2020-07-16
18367,15490,161,1,2020-07-16
18368,59790,149,3,2020-07-16
18369,69926,88,3,2020-07-16
18370,49704,168,4,2020-07-16
18371,87487,189,2,2020-07-16
18372,76626,114,3,2020-07-16
18373,58229,13,4,2020-07-16
18374,3052,113,1,2020-07-16
18375,38091,166,2,2020-07-16
18376,28806,157,1,2020-07-16
18377,94979,181,1,2020-07-16
18378,44558,64,2,2020-07-16
18379,2556,36,1,2020-07-16
18380,50242,104,3,2020-07-16
18381,78304,111,1,2020-07-16
18382,65995,5,1,2020-07-16
18383,16067,148,3,2020-07-16
18384,4722,139,4,2020-07-16
18385,77983,72,2,2020-07-17
18386,6305,156,2,2020-07-17
18387,42968,177,3,2020-07-17
18388,78764,169,1,2020-07-17
18389,40463,146,3,2020-07-17
18390,71835,158,2,2020-07-17
18391,50156,128,2,2020-07-17
18392,75843,142,4,2020-07-17
18393,2590,56,1,2020-07-17
18394,37079,73,3,2020-07-17
18395,54919,180,1,2020-07-17
18396,13602,91,2,2020-07-17
18397,7712,194,2,2020-07-17
18398,86901,195,1,2020-07-17
18399,59431,29,1,2020-07-17
18400,63328,128,2,2020-07-17
18401,99243,27,3,2020-07-17
18402,95147,68,2,2020-07-17
18403,3971,163,1,2020-07-17
18404,69536,91,3,2020-07-17
18405,86571,10,4,2020-07-18
18406,36177,127,1,2020-07-18
18407,41731,26,1,2020-07-18
18408,82169,71,4,2020-07-18
18409,13386,91,4,2020-07-18
18410,5951,94,3,2020-07-18
18411,73512,76,2,2020-07-18
18412,53010,104,4,2020-07-18
18413,86851,189,1,2020-07-18
18414,23399,197,1,2020-07-18
18415,25278,184,2,2020-07-18
18416,26762,77,2,2020-07-18
18417,64436,192,3,2020-07-18
18418,63945,41,2,2020-07-18
18419,31534,132,2,2020-07-18
18420,72503,66,1,2020-07-18
18421,72124,165,1,2020-07-18
18422,22881,34,2,2020-07-18
18423,70628,122,3,2020-07-18
18424,41754,50,4,2020-07-18
18425,96667,198,4,2020-07-19
18426,82598,90,3,2020-07-19
18427,87830,42,1,2020-07-19
18428,1562,129,4,2020-07-19
18429,53206,34,3,2020-07-19
18430,59811,138,4,2020-07-19
18431,64483,5,3,2020-07-19
18432,69193,90,1,2020-07-19
18433,87155,172,2,2020-07-19
18434,86067,147,2,2020-07-19
18435,87409,149,1,2020-07-19
18436,28331,121,1,2020-07-19
18437,16140,162,1,2020-07-19
18438,32978,29,2,2020-07-19
18439,4984,102,3,2020-07-19
18440,39910,40,2,2020-07-19
18441,64481,115,2,2020-07-19
18442,49030,18,1,2020-07-19
18443,21330,123,3,2020-07-19
18444,36735,49,4,2020-07-20
18445,42838,189,2,2020-07-20
18446,74355,65,3,2020-07-20
18447,76455,164,4,2020-07-20
18448,66787,70,3,2020-07-20
18449,4759,7,1,2020-07-20
18450,67700,61,3,2020-07-20
18451,82674,192,2,2020-07-20
18452,97640,104,4,2020-07-20
18453,21833,88,4,2020-07-20
18454,1869,158,4,2020-07-20
18455,50666,17,3,2020-07-20
18456,41863,172,4,2020-07-20
18457,19729,200,4,2020-07-20
18458,93566,76,1,2020-07-20
18459,39858,26,2,2020-07-20
18460,28184,145,4,2020-07-20
18461,88322,163,3,2020-07-20
18462,18941,174,2,2020-07-20
18463,5281,108,4,2020-07-20
18464,2165,133,2,2020-07-21
18465,92725,45,4,2020-07-21
18466,79625,75,4,2020-07-21
18467,18406,144,4,2020-07-21
18468,2822,58,1,2020-07-21
18469,55091,42,2,2020-07-21
18470,22517,94,1,2020-07-21
18471,10474,188,1,2020-07-21
18472,46455,184,3,2020-07-21
18473,42531,134,4,2020-07-21
18474,77715,20,1,2020-07-21
18475,92555,24,3,2020-07-21
18476,82634,91,2,2020-07-21
18477,79633,195,2,2020-07-21
18478,69082,52,1,2020-07-21
18479,24799,138,3,2020-07-21
18480,864,153,4,2020-07-21
18481,16149,106,2,2020-07-21
18482,86546,173,3,2020-07-21
18483,54460,1,2,2020-07-21
18484,83346,25,4,2020-07-22
18485,84225,112,3,2020-07-22
18486,66190,103,4,2020-07-22
18487,8130,137,1,2020-07-22
18488,91955,170,4,2020-07-22
18489,23119,191,2,2020-07-22
18490,444,105,1,2020-07-22
18491,27042,153,4,2020-07-22
18492,89380,48,1,2020-07-22
18493,21054,183,4,2020-07-22
18494,96385,66,3,2020-07-22
18495,37205,24,1,2020-07-22
18496,42241,82,4,2020-07-22
18497,93750,91,1,2020-07-22
18498,61103,172,4,2020-07-22
18499,8292,184,4,2020-07-22
18500,16286,35,1,2020-07-22
18501,92423,34,1,2020-07-22
18502,61590,6,3,2020-07-22
18503,13945,177,3,2020-07-22
18504,88877,144,1,2020-07-23
18505,95562,141,2,2020-07-23
18506,54392,12,4,2020-07-23
18507,1608,139,1,2020-07-23
18508,2954,47,1,2020-07-23
18509,44942,60,4,2020-07-23
18510,71470,49,2,2020-07-23
18511,76923,52,2,2020-07-23
18512,61684,61,1,2020-07-23
18513,70219,95,3,2020-07-23
18514,11155,120,3,2020-07-23
18515,9048,40,2,2020-07-23
18516,88530,90,4,2020-07-23
18517,75875,71,1,2020-07-23
18518,14324,181,1,2020-07-23
18519,37694,61,1,2020-07-23
18520,58731,150,4,2020-07-23
18521,89171,38,4,2020-07-23
18522,26293,61,1,2020-07-23
18523,45112,83,1,2020-07-23
18524,75454,100,4,2020-07-24
18525,75682,118,2,2020-07-24
18526,95254,47,3,2020-07-24
18527,39492,27,2,2020-07-24
18528,49337,146,2,2020-07-24
18529,16906,125,1,2020-07-24
18530,30274,20,2,2020-07-24
18531,26235,42,1,2020-07-24
18532,78886,41,4,2020-07-24
18533,66539,72,2,2020-07-24
18534,32574,58,1,2020-07-24
18535,93340,40,3,2020-07-24
18536,64321,119,1,2020-07-24
18537,11331,158,1,2020-07-24
18538,92041,140,3,2020-07-24
18539,80517,118,1,2020-07-24
18540,72554,62,1,2020-07-24
18541,41354,190,3,2020-07-24
18542,16012,87,1,2020-07-24
18543,83538,70,2,2020-07-25
18544,60986,99,1,2020-07-25
18545,17045,143,2,2020-07-25
18546,38293,124,3,2020-07-25
18547,5251,7,2,2020-07-25
18548,23290,134,3,2020-07-25
18549,33088,27,1,2020-07-25
18550,75953,2,1,2020-07-25
18551,90696,134,3,2020-07-25
18552,36369,61,2,2020-07-25
18553,70816,160,2,2020-07-25
18554,90694,157,2,2020-07-25
18555,61041,65,2,2020-07-25
18556,58901,143,1,2020-07-25
18557,15495,138,2,2020-07-25
18558,45167,10,4,2020-07-25
18559,91111,10,3,2020-07-25
18560,25334,37,2,2020-07-25
18561,33051,32,3,2020-07-25
18562,97800,36,3,2020-07-25
18563,98076,64,1,2020-07-26
18564,79567,143,3,2020-07-26
18565,88258,73,2,2020-07-26
18566,48071,16,4,2020-07-26
18567,5167,105,2,2020-07-26
18568,7122,83,1,2020-07-26
18569,14678,174,2,2020-07-26
18570,56562,122,3,2020-07-26
18571,96778,172,4,2020-07-26
18572,81910,76,2,2020-07-26
18573,87410,35,3,2020-07-26
18574,37665,125,2,2020-07-26
18575,1294,51,4,2020-07-26
18576,22444,107,2,2020-07-26
18577,49213,186,2,2020-07-26
18578,84132,5,3,2020-07-26
18579,75277,166,4,2020-07-26
18580,12560,6,3,2020-07-26
18581,65232,179,1,2020-07-26
18582,39045,142,3,2020-07-26
18583,21748,176,4,2020-07-27
18584,73510,12,3,2020-07-27
18585,80870,114,2,2020-07-27
18586,30130,180,4,2020-07-27
18587,38,114,4,2020-07-27
18588,97848,68,2,2020-07-27
18589,48504,107,1,2020-07-27
18590,28208,59,1,2020-07-27
18591,33242,18,1,2020-07-27
18592,59,181,2,2020-07-27
18593,68173,31,1,2020-07-27
18594,96172,35,2,2020-07-27
18595,14835,4,4,2020-07-27
18596,81114,9,2,2020-07-27
18597,27191,109,1,2020-07-27
18598,72833,143,3,2020-07-27
18599,21384,42,1,2020-07-27
18600,24661,187,4,2020-07-27
18601,2675,85,4,2020-07-27
18602,22821,96,4,2020-07-27
18603,85041,112,1,2020-07-28
18604,25667,32,2,2020-07-28
18605,43795,80,2,2020-07-28
18606,2077,45,3,2020-07-28
18607,64855,5,2,2020-07-28
18608,52343,159,3,2020-07-28
18609,37556,153,4,2020-07-28
18610,55209,184,3,2020-07-28
18611,32407,1,3,2020-07-28
18612,61573,61,3,2020-07-28
18613,40263,67,1,2020-07-28
18614,91321,67,4,2020-07-28
18615,86662,170,1,2020-07-28
18616,23217,96,4,2020-07-28
18617,68118,94,1,2020-07-28
18618,81137,59,1,2020-07-28
18619,30285,178,4,2020-07-28
18620,20172,34,4,2020-07-28
18621,90628,112,2,2020-07-28
18622,14334,68,3,2020-07-28
18623,30536,182,4,2020-07-29
18624,89024,142,2,2020-07-29
18625,75941,160,1,2020-07-29
18626,33701,198,3,2020-07-29
18627,83584,107,3,2020-07-29
18628,41517,81,2,2020-07-29
18629,15578,8,1,2020-07-29
18630,89835,163,4,2020-07-29
18631,15016,24,2,2020-07-29
18632,91105,3,3,2020-07-29
18633,91741,81,1,2020-07-29
18634,97285,36,1,2020-07-29
18635,91804,179,2,2020-07-29
18636,21237,104,2,2020-07-29
18637,98152,81,2,2020-07-29
18638,66641,185,1,2020-07-29
18639,83191,59,4,2020-07-29
18640,45705,94,4,2020-07-29
18641,42370,22,3,2020-07-29
18642,3647,165,1,2020-07-29
18643,87008,126,4,2020-07-30
18644,25907,12,1,2020-07-30
18645,86644,149,1,2020-07-30
18646,47729,143,1,2020-07-30
18647,14879,12,2,2020-07-30
18648,9146,86,4,2020-07-30
18649,88579,103,2,2020-07-30
18650,18227,56,3,2020-07-30
18651,2803,106,1,2020-07-30
18652,24120,144,1,2020-07-30
18653,63561,33,3,2020-07-30
18654,57354,117,4,2020-07-30
18655,92722,171,1,2020-07-30
18656,62127,49,1,2020-07-30
18657,71642,78,4,2020-07-30
18658,51713,18,3,2020-07-30
18659,52190,144,3,2020-07-30
18660,57785,168,4,2020-07-30
18661,68286,195,4,2020-07-30
18662,42950,107,3,2020-07-31
18663,34130,190,3,2020-07-31
18664,24513,90,1,2020-07-31
18665,79032,79,3,2020-07-31
18666,63555,100,3,2020-07-31
18667,2065,155,2,2020-07-31
18668,95615,118,2,2020-07-31
18669,51568,120,3,2020-07-31
18670,30012,127,4,2020-07-31
18671,71153,81,3,2020-07-31
18672,73512,142,4,2020-07-31
18673,10961,194,2,2020-07-31
18674,93529,155,4,2020-07-31
18675,58921,54,3,2020-07-31
18676,21388,88,2,2020-07-31
18677,15325,188,2,2020-07-31
18678,63961,168,2,2020-07-31
18679,71780,173,1,2020-07-31
18680,32629,99,2,2020-07-31
18681,75097,68,4,2020-07-31
18682,47453,196,4,2020-08-01
18683,41099,191,3,2020-08-01
18684,70460,168,3,2020-08-01
18685,39236,41,2,2020-08-01
18686,86862,189,1,2020-08-01
18687,27950,193,3,2020-08-01
18688,22822,1,4,2020-08-01
18689,71613,9,4,2020-08-01
18690,22033,75,2,2020-08-01
18691,73538,80,3,2020-08-01
18692,15304,93,4,2020-08-01
18693,81994,143,2,2020-08-01
18694,12304,59,3,2020-08-01
18695,50702,194,1,2020-08-01
18696,50512,10,1,2020-08-01
18697,80665,177,1,2020-08-01
18698,18281,139,1,2020-08-01
18699,39428,30,3,2020-08-01
18700,97181,23,3,2020-08-01
18701,6968,22,1,2020-08-01
18702,6662,179,4,2020-08-02
18703,77953,42,3,2020-08-02
18704,66047,29,2,2020-08-02
18705,35201,173,4,2020-08-02
18706,67443,161,4,2020-08-02
18707,61672,167,4,2020-08-02
18708,91071,65,1,2020-08-02
18709,58169,178,4,2020-08-02
18710,48323,112,3,2020-08-02
18711,81985,86,4,2020-08-02
18712,37697,48,4,2020-08-02
18713,70247,37,2,2020-08-02
18714,38893,86,2,2020-08-02
18715,15584,161,3,2020-08-02
18716,82721,134,4,2020-08-02
18717,55216,91,1,2020-08-02
18718,24854,70,2,2020-08-02
18719,6110,55,1,2020-08-02
18720,59758,172,3,2020-08-02
18721,6660,50,3,2020-08-02
18722,1239,54,4,2020-08-03
18723,15065,191,3,2020-08-03
18724,31116,105,4,2020-08-03
18725,31953,16,1,2020-08-03
18726,5621,128,1,2020-08-03
18727,99791,47,2,2020-08-03
18728,44259,185,2,2020-08-03
18729,4471,130,4,2020-08-03
18730,22004,165,1,2020-08-03
18731,27572,93,3,2020-08-03
18732,24669,23,1,2020-08-03
18733,77260,141,2,2020-08-03
18734,96577,115,3,2020-08-03
18735,32047,65,2,2020-08-03
18736,70978,48,3,2020-08-03
18737,77256,7,1,2020-08-03
18738,5398,159,2,2020-08-03
18739,99926,191,3,2020-08-03
18740,83482,173,2,2020-08-03
18741,22234,56,1,2020-08-03
18742,83337,192,2,2020-08-04
18743,60309,22,2,2020-08-04
18744,69727,63,4,2020-08-04
18745,63220,80,3,2020-08-04
18746,1131,28,4,2020-08-04
18747,14072,172,3,2020-08-04
18748,85518,103,4,2020-08-04
18749,2119,142,1,2020-08-04
18750,664,85,4,2020-08-04
18751,62409,147,4,2020-08-04
18752,51787,188,3,2020-08-04
18753,81272,77,4,2020-08-04
18754,19159,2,3,2020-08-04
18755,31088,51,2,2020-08-04
18756,88115,78,1,2020-08-04
18757,53122,162,1,2020-08-04
18758,19875,82,3,2020-08-04
18759,83444,51,2,2020-08-04
18760,40822,147,1,2020-08-04
18761,60583,164,1,2020-08-05
18762,22788,118,2,2020-08-05
18763,64704,154,4,2020-08-05
18764,21706,163,3,2020-08-05
18765,69382,63,3,2020-08-05
18766,44654,104,4,2020-08-05
18767,82019,132,3,2020-08-05
18768,91627,85,2,2020-08-05
18769,86218,3,2,2020-08-05
18770,32253,5,1,2020-08-05
18771,73333,157,4,2020-08-05
18772,72800,119,2,2020-08-05
18773,62186,19,3,2020-08-05
18774,78314,115,1,2020-08-05
18775,41539,145,2,2020-08-05
18776,20344,34,4,2020-08-05
18777,80399,20,2,2020-08-05
18778,41233,156,1,2020-08-05
18779,53107,73,3,2020-08-05
18780,81228,195,4,2020-08-05
18781,53080,138,3,2020-08-06
18782,25029,149,2,2020-08-06
18783,42136,116,4,2020-08-06
18784,31067,4,1,2020-08-06
18785,98718,22,2,2020-08-06
18786,83471,71,1,2020-08-06
18787,20911,190,2,2020-08-06
18788,7142,12,3,2020-08-06
18789,45951,139,1,2020-08-06
18790,55724,150,3,2020-08-06
18791,16226,157,3,2020-08-06
18792,87124,189,1,2020-08-06
18793,32960,61,4,2020-08-06
18794,49193,27,1,2020-08-06
18795,79712,175,2,2020-08-06
18796,10052,84,1,2020-08-06
18797,71429,142,2,2020-08-06
18798,3450,7,1,2020-08-06
18799,41096,143,3,2020-08-06
18800,77930,174,1,2020-08-06
18801,29191,156,4,2020-08-07
18802,97070,171,1,2020-08-07
18803,26142,10,2,2020-08-07
18804,23909,179,2,2020-08-07
18805,32323,3,4,2020-08-07
18806,50711,103,4,2020-08-07
18807,14013,44,3,2020-08-07
18808,34890,54,4,2020-08-07
18809,17413,162,1,2020-08-07
18810,96151,193,2,2020-08-07
18811,24658,89,4,2020-08-07
18812,5657,25,4,2020-08-07
18813,8968,191,1,2020-08-07
18814,84959,70,3,2020-08-07
18815,15765,45,2,2020-08-07
18816,15874,68,3,2020-08-07
18817,94486,26,4,2020-08-07
18818,51031,26,2,2020-08-07
18819,67808,154,4,2020-08-07
18820,1608,190,1,2020-08-07
18821,19524,112,2,2020-08-08
18822,48448,92,3,2020-08-08
18823,49758,189,2,2020-08-08
18824,93527,130,4,2020-08-08
18825,69202,41,1,2020-08-08
18826,81845,173,1,2020-08-08
18827,71389,14,3,2020-08-08
18828,5463,165,3,2020-08-08
18829,31796,130,4,2020-08-08
18830,69807,5,2,2020-08-08
18831,48466,102,1,2020-08-08
18832,61110,130,1,2020-08-08
18833,90028,129,4,2020-08-08
18834,50529,176,2,2020-08-08
18835,36231,22,2,2020-08-08
18836,48243,41,3,2020-08-08
18837,65884,153,3,2020-08-08
18838,98367,46,2,2020-08-08
18839,1784,94,4,2020-08-08
18840,28391,9,2,2020-08-08
18841,8418,189,2,2020-08-09
18842,72103,101,1,2020-08-09
18843,17427,47,4,2020-08-09
18844,30751,74,4,2020-08-09
18845,58189,3,4,2020-08-09
18846,10873,8,4,2020-08-09
18847,94232,153,3,2020-08-09
18848,48087,36,3,2020-08-09
18849,66771,43,1,2020-08-09
18850,94369,178,3,2020-08-09
18851,83515,63,4,2020-08-09
18852,88178,162,2,2020-08-09
18853,92664,138,1,2020-08-09
18854,34721,27,2,2020-08-09
18855,18080,89,3,2020-08-09
18856,17339,13,4,2020-08-09
18857,3292,51,1,2020-08-09
18858,74085,68,3,2020-08-09
18859,99273,124,2,2020-08-09
18860,49394,144,2,2020-08-10
18861,93559,140,4,2020-08-10
18862,69771,25,3,2020-08-10
18863,26721,177,1,2020-08-10
18864,13369,144,1,2020-08-10
18865,54314,103,1,2020-08-10
18866,47970,2,2,2020-08-10
18867,48839,73,3,2020-08-10
18868,8735,123,1,2020-08-10
18869,99330,127,1,2020-08-10
18870,12198,77,1,2020-08-10
18871,68896,78,1,2020-08-10
18872,56832,76,1,2020-08-10
18873,58074,163,3,2020-08-10
18874,72926,150,2,2020-08-10
18875,80489,48,4,2020-08-10
18876,94612,114,3,2020-08-10
18877,84476,64,2,2020-08-10
18878,50303,195,2,2020-08-10
18879,15625,150,3,2020-08-10
18880,67272,73,2,2020-08-11
18881,24316,47,2,2020-08-11
18882,17423,40,2,2020-08-11
18883,39138,106,2,2020-08-11
18884,72664,181,1,2020-08-11
18885,48233,118,3,2020-08-11
18886,78143,3,3,2020-08-11
18887,32744,95,4,2020-08-11
18888,99547,101,1,2020-08-11
18889,15637,134,1,2020-08-11
18890,90885,142,1,2020-08-11
18891,10109,83,4,2020-08-11
18892,73635,186,3,2020-08-11
18893,36181,82,1,2020-08-11
18894,18884,121,3,2020-08-11
18895,44401,135,4,2020-08-11
18896,46000,157,1,2020-08-11
18897,47952,3,3,2020-08-11
18898,7161,13,2,2020-08-11
18899,55263,164,1,2020-08-11
18900,19930,105,2,2020-08-12
18901,83134,89,1,2020-08-12
18902,11124,92,3,2020-08-12
18903,28358,166,2,2020-08-12
18904,70497,75,2,2020-08-12
18905,33557,60,2,2020-08-12
18906,83792,126,1,2020-08-12
18907,61935,73,1,2020-08-12
18908,78887,22,4,2020-08-12
18909,30882,149,1,2020-08-12
18910,18410,123,2,2020-08-12
18911,55417,33,4,2020-08-12
18912,98172,4,3,2020-08-12
18913,67983,172,2,2020-08-12
18914,30658,129,2,2020-08-12
18915,86744,190,3,2020-08-12
18916,48952,150,3,2020-08-12
18917,8753,59,4,2020-08-12
18918,13441,37,2,2020-08-12
18919,44865,151,2,2020-08-12
18920,49692,161,3,2020-08-13
18921,72036,113,2,2020-08-13
18922,86676,150,2,2020-08-13
18923,80304,192,4,2020-08-13
18924,22344,127,3,2020-08-13
18925,93249,190,1,2020-08-13
18926,19674,118,2,2020-08-13
18927,59955,182,4,2020-08-13
18928,54699,186,2,2020-08-13
18929,95025,140,4,2020-08-13
18930,26521,112,4,2020-08-13
18931,15785,146,1,2020-08-13
18932,38080,195,4,2020-08-13
18933,44221,188,3,2020-08-13
18934,20492,125,4,2020-08-13
18935,48721,100,1,2020-08-13
18936,14719,1,2,2020-08-13
18937,35598,121,4,2020-08-13
18938,61218,89,1,2020-08-13
18939,98352,20,3,2020-08-13
18940,26833,17,2,2020-08-14
18941,54819,177,1,2020-08-14
18942,97399,150,2,2020-08-14
18943,12865,114,3,2020-08-14
18944,88379,161,4,2020-08-14
18945,8178,26,4,2020-08-14
18946,46116,27,1,2020-08-14
18947,56211,188,3,2020-08-14
18948,51955,162,4,2020-08-14
18949,11845,87,2,2020-08-14
18950,74131,80,2,2020-08-14
18951,13419,180,3,2020-08-14
18952,34855,55,2,2020-08-14
18953,88645,61,3,2020-08-14
18954,75956,178,3,2020-08-14
18955,88076,191,4,2020-08-14
18956,43951,192,3,2020-08-14
18957,65228,14,4,2020-08-14
18958,12836,126,2,2020-08-14
18959,17534,109,3,2020-08-14
18960,95052,122,2,2020-08-15
18961,87859,51,3,2020-08-15
18962,10224,113,2,2020-08-15
18963,10274,155,1,2020-08-15
18964,33520,168,3,2020-08-15
18965,24161,68,4,2020-08-15
18966,74386,9,1,2020-08-15
18967,91193,184,1,2020-08-15
18968,48989,39,4,2020-08-15
18969,10349,143,3,2020-08-15
18970,83461,89,1,2020-08-15
18971,67520,18,4,2020-08-15
18972,90427,52,1,2020-08-15
18973,14630,189,3,2020-08-15
18974,49057,37,1,2020-08-15
18975,11274,80,3,2020-08-15
18976,97276,181,3,2020-08-15
18977,40417,140,1,2020-08-15
18978,7895,153,3,2020-08-15
18979,46074,79,1,2020-08-16
18980,45694,25,3,2020-08-16
18981,51467,149,3,2020-08-16
18982,24344,122,3,2020-08-16
18983,43096,88,1,2020-08-16
18984,31175,135,2,2020-08-16
18985,50802,177,1,2020-08-16
18986,72437,39,4,2020-08-16
18987,69337,75,3,2020-08-16
18988,42927,97,1,2020-08-16
18989,72591,49,3,2020-08-16
18990,38828,162,2,2020-08-16
18991,44776,144,2,2020-08-16
18992,41202,96,1,2020-08-16
18993,29374,143,1,2020-08-16
18994,27526,40,4,2020-08-16
18995,72652,7,2,2020-08-16
18996,96644,101,4,2020-08-16
18997,30487,40,1,2020-08-16
18998,78605,194,4,2020-08-16
18999,18641,70,3,2020-08-17
19000,97695,103,3,2020-08-17
19001,61456,92,4,2020-08-17
19002,36137,22,1,2020-08-17
19003,62426,101,4,2020-08-17
19004,56540,187,2,2020-08-17
19005,81665,133,3,2020-08-17
19006,24943,146,3,2020-08-17
19007,68364,11,3,2020-08-17
19008,58597,119,3,2020-08-17
19009,81527,8,2,2020-08-17
19010,35256,20,3,2020-08-17
19011,62130,59,2,2020-08-17
19012,85524,91,2,2020-08-17
19013,62287,153,2,2020-08-17
19014,86438,186,3,2020-08-17
19015,16278,115,3,2020-08-17
19016,1644,19,2,2020-08-17
19017,23730,125,3,2020-08-17
19018,86624,130,4,2020-08-17
19019,21819,106,3,2020-08-18
19020,65556,186,3,2020-08-18
19021,98980,66,2,2020-08-18
19022,53630,7,4,2020-08-18
19023,55439,51,4,2020-08-18
19024,9458,95,2,2020-08-18
19025,59630,161,3,2020-08-18
19026,33923,75,3,2020-08-18
19027,9821,104,2,2020-08-18
19028,32751,13,1,2020-08-18
19029,37791,138,2,2020-08-18
19030,88406,113,4,2020-08-18
19031,34422,59,3,2020-08-18
19032,68039,38,1,2020-08-18
19033,82202,20,4,2020-08-18
19034,62326,14,3,2020-08-18
19035,25601,40,4,2020-08-18
19036,29395,135,2,2020-08-18
19037,79623,197,3,2020-08-18
19038,36172,6,4,2020-08-18
19039,99540,168,4,2020-08-19
19040,61527,181,4,2020-08-19
19041,13150,9,1,2020-08-19
19042,30395,106,3,2020-08-19
19043,14397,65,2,2020-08-19
19044,23325,148,2,2020-08-19
19045,47199,134,2,2020-08-19
19046,82706,96,4,2020-08-19
19047,91780,39,4,2020-08-19
19048,31017,123,2,2020-08-19
19049,3195,21,4,2020-08-19
19050,32399,37,1,2020-08-19
19051,4790,12,3,2020-08-19
19052,85696,198,3,2020-08-19
19053,64968,15,1,2020-08-19
19054,61135,149,3,2020-08-19
19055,70887,85,1,2020-08-19
19056,98838,92,1,2020-08-19
19057,24978,100,1,2020-08-19
19058,130,174,1,2020-08-19
19059,59684,199,2,2020-08-20
19060,45332,109,1,2020-08-20
19061,34627,86,1,2020-08-20
19062,48504,138,4,2020-08-20
19063,27550,82,4,2020-08-20
